store_code	latitude	longitude
41312	24.8986201	67.0158886
41313	24.9070578	67.0615036
41317	24.9094283	67.0554167
41318	24.8995352	67.0398969
41319	24.9129027	67.0707955
41321	24.8958867	67.0197617
41323	24.9229216	67.0675388
41324	24.9035733	67.0172385
41326	24.919979	67.0598694
41328	24.9039445	67.0471655
41329	24.9317979	67.077311
41330	24.9291759	67.0856043
41332	24.9018402	67.019806
41333	24.8920213	67.0289838
41336	24.9290767	67.0633
41337	24.8927433	67.03419
41338	24.8962658	67.014416
41339	24.8957328	67.0148656
41343	24.9206783	67.06396
41344	24.92947	67.075745
41345	24.9110765	67.0720597
41357	24.9158541	67.0709003
41360	24.9268724	67.0657045
41361	24.9148962	67.0627483
41362	24.9151767	67.0715782
41365	24.9069862	67.0511407
41368	24.9290011	67.0756
41369	24.9103854	67.0714789
41370	24.9277172	67.0700779
41372	24.9310338	67.0660848
41375	24.9436596	67.0728592
41376	24.9417996	67.0703553
41377	24.8962228	67.0158213
41378	24.8909906	67.0208856
41379	24.8934027	67.0221217
41380	24.9103401	67.0532204
41384	24.9345795	67.074418
41387	24.92699	67.072115
41390	24.8978633	67.04558
41391	24.8946922	67.0179225
41392	24.8959383	67.0480583
41393	24.9101	67.0538667
41395	24.9114783	67.0549283
41399	24.891525	67.0227
41402	24.8907703	67.0198206
41403	24.9220655	67.0926344
41404	24.909354	67.0707732
41407	24.9371297	67.084105
41410	24.9069044	67.0513208
41414	24.9069547	67.0612576
41415	24.8946573	67.0182261
41416	24.9396984	67.0814901
41421	24.9296357	67.0853344
41425	24.9102943	67.073214
41430	24.9275483	67.0692083
41435	24.9405605	67.069115
41436	24.9445087	67.0655887
41437	24.9266841	67.0887259
41438	24.9374297	67.0657533
41439	24.9281383	67.0671833
41441	24.9026552	67.0149446
41444	24.915487	67.0598807
41446	24.9167565	67.0587016
41447	24.9150498	67.0584122
41449	24.9030214	67.0168469
41450	24.9185542	67.0595125
41452	24.9208964	67.0573249
41454	24.9000149	67.0422952
41455	24.9066554	67.0567479
41457	24.9054349	67.0547413
41458	24.9074152	67.0581027
41459	24.9154783	67.0549017
41462	24.9122067	67.0670127
41463	24.9284222	67.080656
41464	24.9076311	67.0590523
41466	24.9068467	67.0534143
41468	24.9001333	67.058125
41472	24.9030071	67.0169878
41474	24.9188373	67.0556573
41475	24.9456767	67.0666767
41476	24.8954317	67.0425467
41478	24.8921568	67.0274848
41479	24.9265328	67.0887109
41481	24.9145809	67.0893487
41483	24.9404193	67.0625631
41489	24.9170067	67.0870417
41490	24.88537	67.016395
41491	24.9124454	67.0779803
41493	24.897313	67.0187745
41494	24.8951867	67.01821
41495	24.9054001	67.0547669
41497	24.8946421	67.0319207
41498	24.9037199	67.0541729
		
41500	24.8979986	67.0405919
41504	24.9135387	67.0790571
41505	24.9285891	67.0518548
41506	24.9105637	67.0745972
41509	24.91781	67.08047
41511	24.9269833	67.06562
41512	24.9416268	67.070307
41513	24.8980437	67.0225225
41514	24.944543	67.0670389
41515	24.8921965	67.0222143
41518	24.9161634	67.0614346
41520	24.9089567	67.0567917
41521	24.9207715	67.0572149
41524	24.9180844	67.0597676
41527	24.8955784	67.0475899
41529	24.9039785	67.0582611
41530	24.9054874	67.0527961
41533	24.9270315	67.0890397
41535	24.9100347	67.0573859
41538	24.9144547	67.0639962
41539	24.8983218	67.0172582
41540	24.93928	67.0818384
41541	24.8958365	67.027218
41542	24.9033962	67.0172803
41546	24.906275	67.0722338
41547	24.9141634	67.0799586
41548	24.9219114	67.0815335
41549	24.9194785	67.0777066
41552	24.9128114	67.0792779
41553	24.9435306	67.0727505
41556	24.9413	67.0663204
41557	24.9014731	67.0547317
41562	24.9014282	67.0539033
41563	24.9196216	67.0761334
41564	24.8994246	67.0232723
41566	24.9209406	67.0589723
41570	24.9332432	67.0553811
41571	24.9176274	67.0755282
41572	24.9320378	67.0557662
41575	24.8967245	67.0162304
41582	24.9169628	67.0660181
41590	24.9163663	67.0570719
41591	24.9168461	67.0609896
41592	24.9152599	67.0604334
41593	24.9439212	67.065011
41595	24.9253814	67.0659596
41598	24.8983732	67.0350375
41599	24.9101028	67.0725486
41601	24.9219445	67.0926448
41602	24.8877297	67.0211956
41603	24.9246084	67.0852813
41605	24.915905	67.0584033
41607	24.9222285	67.0784703
41608	24.9219136	67.060231
41610	24.9129299	67.0617047
41613	24.9327904	67.0699287
41614	24.9157293	67.0578092
41615	24.9439422	67.0638927
41616	24.9312383	67.055034
41618	24.9225128	67.0759247
41620	24.9107087	67.0644324
41621	24.9098717	67.0580686
41622	24.9130072	67.0711857
41623	24.9084635	67.0506521
41629	24.9020003	67.0150042
41630	24.9337457	67.0614413
41635	24.9271064	67.0885273
41636	24.8922569	67.0329018
41637	24.9147738	67.063041
41638	24.9116987	67.0743968
41639	24.922088	67.0838331
41640	24.9053172	67.0555115
41643	24.9126966	67.0803901
41645	24.9206783	67.06396
41647	24.9232204	67.0834586
41648	24.9144771	67.0893763
41649	24.8970227	67.0183471
41650	24.9167108	67.061339
41651	24.89799	67.0343079
41654	24.9085148	67.0769353
41655	24.9082926	67.067368
41657	24.8920743	67.0328358
41658	24.9349917	67.07548
41662	24.9417595	67.0694988
41664	24.9372485	67.0657961
41666	24.9381225	67.0655536
41667	24.9323332	67.055543
41671	24.9176321	67.0600729
41673	24.9107496	67.0506883
41675	24.9102499	67.0641926
41678	24.9337717	67.0755233
41679	24.9174445	67.0613403
41680	24.9157044	67.0710988
41682	24.9003699	67.0372558
41685	24.8952889	67.0174587
41690	24.9099474	67.0569927
41694	24.9072272	67.0589313
41696	24.9244152	67.07335
41699	24.9019495	67.0525857
41700	24.9212289	67.07183
41702	24.9168326	67.0704826
41707	24.9355428	67.0788736
41714	24.9061597	67.0688858
41715	24.92072	67.0637417
41716	24.9199819	67.0533393
41719	24.9149	67.08078
41722	24.9000614	67.0422987
41724	24.91829	67.05943
41726	24.9261108	67.0736963
41727	24.91028	67.0525783
41736	24.900105	67.05828
41738	24.8922067	67.0329408
41739	24.9068522	67.0528646
41740	24.91271	67.0790567
41742	24.9207174	67.0804626
41743	24.8968275	67.0248897
41744	24.9436115	67.0647027
41746	24.8945615	67.0328336
41748	24.9055284	67.0521052
41749	24.9068217	67.0535618
41750	24.8968517	67.0219283
41751	24.9206886	67.0642933
41753	24.8963096	67.0269769
41754	24.9110326	67.0715861
41755	24.8863459	67.0184631
41756	24.9203573	67.0808495
41757	24.9067092	67.0564171
41759	24.8978405	67.0364072
41761	24.8997034	67.0175503
41762	24.91543	67.084535
41763	24.9253383	67.065795
41764	24.9129153	67.0786159
41766	24.9270232	67.0649807
41767	24.931928	67.0553813
41768	24.9271065	67.0647452
41769	24.8968555	67.0249112
41770	24.9251843	67.0502597
41773	24.9277033	67.066745
41777	24.891755	67.028445
41781	24.9158479	67.0708621
41784	24.9168432	67.0660704
41788	24.8952201	67.0461667
41790	24.9273286	67.0777181
41795	24.928892	67.0802677
41796	24.9210506	67.0741282
41798	24.918816	67.0555949
41799	24.9021362	67.0518064
41801	24.8870079	67.0224786
41802	24.8974587	67.0266139
41803	24.9002038	67.0399592
41804	24.9320187	67.0771804
41805	24.8860983	67.0216917
41807	24.9285734	67.0830461
41809	24.9361457	67.0782311
41814	24.9378934	67.0661
41815	24.9278149	67.0516268
41816	24.9173265	67.0711123
41817	24.9116102	67.0649909
41821	24.9420824	67.0629915
41822	24.9150671	67.0592432
41825	24.9269816	67.0883317
41826	24.906786	67.0559692
41827	24.8965506	67.0454512
41832	24.9018084	67.0532575
41834	24.9187922	67.0731722
41835	24.8987202	67.0376588
41843	24.9038147	67.0517311
41845	24.9219507	67.0726821
41846	24.9226605	67.0761965
41847	24.9360218	67.0842146
41848	24.9361227	67.0784465
41849	24.898765	67.0376783
41852	24.9026633	67.0168582
41853	24.907412	67.0702708
41855	24.9016857	67.0231247
41857	24.9276367	67.0515239
41859	24.910214	67.0641788
41860	24.8978067	67.033715
41864	24.9236705	67.0786248
41865	24.914214	67.0594233
41869	24.9051369	67.0561047
41871	24.89834	67.0469483
41873	24.9001577	67.0449481
41875	24.9257818	67.0870197
41876	24.9086487	67.0769545
41877	24.9192501	67.0835998
41879	24.9178182	67.0804358
41882	24.8997316	67.053329
41883	24.9196716	67.08077
41884	24.894611	67.0362323
41885	24.9065632	67.0561301
41893	24.8944517	67.0286117
41894	24.8918679	67.0326974
41896	24.9173087	67.0742981
41899	24.8917417	67.0283283
41901	24.8969433	67.0294612
41903	24.9160184	67.0657958
41905	24.9079864	67.0558489
41906	24.9080768	67.0551647
41907	24.9066871	67.0609199
41911	24.8938951	67.0313962
41912	24.9194328	67.0573017
41914	24.9106039	67.0755998
41916	24.9013533	67.0144076
41917	24.8990175	67.038346
41920	24.9337461	67.0610791
41921	24.8922483	67.0328983
41922	24.8978631	67.0365136
41924	24.9403217	67.0625242
41925	24.925285	67.0651583
41926	24.9094	67.0723648
41927	24.9205884	67.0808861
41931	24.8975197	67.0358288
41932	24.9363493	67.0651951
41935	24.8948086	67.0290795
41939	24.9368545	67.0657822
41940	24.900105	67.05828
41943	24.8973428	67.0189472
41944	24.9252236	67.0507783
41947	24.9401449	67.0628033
41948	24.9009246	67.0153761
41950	24.9255906	67.0869137
41951	24.8946102	67.0183729
41953	24.9229758	67.0675921
41955	24.900185	67.0173684
41956	24.9246996	67.0786895
41958	24.9067741	67.0536562
41959	24.9266108	67.0654431
41962	24.9066567	67.055135
41963	24.9113727	67.0545264
41964	24.8982055	67.017134
41967	24.9024011	67.0469364
41968	24.905654	67.0688845
41970	24.8964652	67.0275047
41974	24.9222965	67.0731642
41975	24.9245984	67.0660133
41976	24.898855	67.0203963
41981	24.9022956	67.0481024
41982	24.8906585	67.0205283
41983	24.8970001	67.0247091
41986	24.9063234	67.0693059
41988	24.9219474	67.0839233
41989	24.9234575	67.0838351
41990	24.9143852	67.0789904
41991	24.918255	67.080065
41992	24.9068109	67.0530029
41993	24.9198527	67.0534161
41994	24.9301913	67.0540477
41997	24.9207951	67.0516629
41	24.9284343	67.0664197
42001	24.93274	67.0705916
42002	24.9129209	67.0650642
42005	24.9138387	67.0623267
42006	24.9153033	67.0643283
42008	24.9099194	67.0502559
42009	24.8957316	67.0369814
42012	24.9066932	67.0551433
42014	24.8980517	67.0426964
42016	24.9122148	67.067013
42019	24.90006	67.0583033
42021	24.8994251	67.0520638
42027	24.9288767	67.0743867
42032	24.9005879	67.0153796
42034	24.9361294	67.0841651
42035	24.9425847	67.0662693
42036	24.8924483	67.03001
42038	24.9343583	67.0749233
42039	24.9040663	67.0479945
42040	24.9183	67.06372
42041	24.9067737	67.0587539
42042	24.9037983	67.0526
42045	24.9132133	67.0805283
42046	24.9108367	67.0756417
42047	24.9381708	67.0658084
42050	24.9357869	67.0571935
42053	24.9452016	67.0721104
42054	24.9198504	67.0780015
42055	24.9362949	67.0763324
42056	24.9037083	67.0472731
42057	24.8865868	67.0224216
42062	24.8961574	67.0155378
42063	24.8976733	67.03598
42065	24.9053054	67.0597991
42066	24.8985033	67.0499483
42067	24.899667	67.0550234
42069	24.9249483	67.0857049
42072	24.9118158	67.0746816
42074	24.8995874	67.0399078
42075	24.9001532	67.0525318
42076	24.9031731	67.0577025
42077	24.9032773	67.0173484
42078	24.8968283	67.039055
42079	24.9453892	67.0668229
42080	24.9198748	67.0807616
42082	24.9189382	67.0807224
42085	24.9222333	67.0622467
42087	24.9188522	67.0840712
42088	24.9382982	67.0609732
42094	24.8996971	67.0362725
42095	24.9300542	67.0563587
42096	24.9336241	67.0554691
42098	24.9326788	67.0560832
42101	24.925616	67.0868834
42105	24.897486	67.0266922
42106	24.9234342	67.0783899
42109	24.9124096	67.0664786
42112	24.9116387	67.0615687
42113	24.9165566	67.0663821
42114	24.9014862	67.0171041
42117	24.897111	67.0255805
42119	24.9185608	67.0798293
42120	24.9037375	67.0473786
42121	24.925655	67.0640249
42122	24.9145717	67.0806383
42123	24.9038407	67.0525766
42124	24.894619	67.0183508
42126	24.9067917	67.0525483
42127	24.8944517	67.0286117
42129	24.8978833	67.0406383
42134	24.9252419	67.0507496
42137	24.9260953	67.0736849
42139	24.9221199	67.0729421
42144	24.9277473	67.074278
42146	24.9195227	67.0584252
42147	24.9179508	67.0675473
42148	24.9161899	67.0591883
42150	24.9199333	67.0579117
42151	24.9063468	67.0603262
42153	24.9083159	67.055103
42154	24.8962501	67.0317249
42158	24.9195537	67.057308
42160	24.8968816	67.0259526
42161	24.94075	67.0625383
42162	24.9453152	67.0664127
42163	24.89888	67.0310017
42164	24.904456	67.0495025
42170	24.9372969	67.0840754
42171	24.9207776	67.0640678
42173	24.9003521	67.0153799
42174	24.9043651	67.0494434
42175	24.8969167	67.0293083
42177	24.9053452	67.0543037
42178	24.89299	67.0319648
42179	24.8947351	67.0331639
42182	24.9271213	67.0694979
42185	24.8952627	67.0449135
42190	24.9223012	67.0731635
42191	24.9283253	67.08073
42193	24.9127779	67.0772219
42195	24.9218586	67.0814598
42196	24.9103217	67.07333
42197	24.912935	67.080265
42198	24.9285717	67.0842485
42200	24.9458017	67.0729106
42202	24.9324204	67.0555757
42203	24.9465655	67.070085
42204	24.9432443	67.0724275
42205	24.8952433	67.0369183
42206	24.9218286	67.054574
42207	24.9431883	67.0715753
42208	24.9107183	67.05082
42209	24.9323607	67.055763
42211	24.9169417	67.0557867
42212	24.9218282	67.0837147
42213	24.9222327	67.0838368
42214	24.9320518	67.0771235
42215	24.9027266	67.0170107
42217	24.9333738	67.055382
42218	24.9177233	67.06727
42220	24.9068239	67.0536854
42222	24.8967736	67.0271985
42223	24.9000912	67.0423336
42225	24.9055104	67.0526341
42228	24.8877083	67.0206933
42229	24.9036713	67.0473012
42231	24.9430683	67.0669327
42233	24.8977777	67.0182374
42239	24.9197406	67.0763375
42246	24.9104895	67.073156
42248	24.8924483	67.03001
42251	24.9044228	67.0505455
42252	24.935894	67.0572026
42253	24.9152703	67.0714907
42254	24.8970733	67.0185317
42256	24.9132742	67.0811043
42264	24.9110817	67.0718017
42266	24.9364766	67.0598252
42270	24.9334178	67.0553695
42271	24.9237976	67.0749368
42273	24.926725	67.067565
42275	24.8956263	67.0152823
42276	24.9196988	67.0582511
42277	24.9222773	67.0781614
42278	24.9023328	67.0485321
42281	24.8876575	67.0206328
42282	24.9211686	67.0673647
42284	24.9098993	67.0579874
42285	24.9039132	67.058193
42286	24.9068077	67.0516
42287	24.9000942	67.0280031
42288	24.9016071	67.0231391
42291	24.9100194	67.0582356
42300	24.900105	67.05828
42302	24.9291174	67.0846084
42303	24.9295823	67.0835373
42306	24.9257579	67.0874158
42307	24.928342	67.0827676
42308	24.9073102	67.0703209
42314	24.89383	67.0280567
42316	24.9166735	67.0610896
42317	24.9178333	67.06762
42319	24.9111783	67.0517167
42322	24.9153503	67.0792758
42327	24.8986956	67.0458046
42333	24.9425504	67.066185
42336	24.9168833	67.061027
42337	24.8921033	67.0328417
42340	24.9045837	67.0489826
42341	24.9012238	67.013777
42344	24.9224689	67.0888771
42345	24.9322697	67.0709046
42348	24.8980205	67.0165364
42349	24.9119441	67.0753533
42351	24.8954547	67.0272908
42353	24.9435823	67.067583
42357	24.9018943	67.0526556
42358	24.9036705	67.0483904
42359	24.9363997	67.0779795
42361	24.9103936	67.0744577
42363	24.9332642	67.0553474
42367	24.8994733	67.0398483
42369	24.9191854	67.084914
42371	24.9221476	67.0728589
42373	24.9318872	67.0553283
42374	24.9323651	67.0555262
42377	24.9225185	67.0759294
42378	24.896245	67.0327209
42379	24.89642	67.0218617
42380	24.9180531	67.056558
42381	24.9196515	67.0582936
42382	24.9111662	67.0647797
42388	24.9224083	67.073245
42390	24.9022326	67.0497459
42393	24.919239	67.0561647
42396	24.921393	67.063453
42398	24.9240023	67.0684
42399	24.910716	67.0515788
42402	24.904192	67.0474273
42403	24.8991322	67.0543667
42406	24.9241341	67.0753473
42407	24.9097013	67.0718367
42408	24.9223055	67.0731621
42409	24.8972569	67.0228448
42411	24.9124844	67.0829346
42413	24.9225031	67.0923254
42414	24.9219905	67.092649
42415	24.9186167	67.0730498
42421	24.9371675	67.0659302
42422	24.9319243	67.0553589
42425	24.89743	67.019465
42427	24.934185	67.0733933
42428	24.8989434	67.022598
42430	24.8499	67.0280706
42433	24.8962949	67.0165522
42437	24.9096734	67.0637054
42438	24.9231296	67.0677034
42439	24.9195817	67.05841
42440	24.9097839	67.0579905
42441	24.9234336	67.0783922
42442	24.9032918	67.0584963
42447	24.900463	67.048299
42450	24.9021614	67.0485056
42453	24.9039786	67.0480313
42456	24.9189086	67.0830975
42457	24.9122413	67.0776277
42458	24.9320972	67.0554601
42460	24.9284636	67.0667568
42464	24.928537	67.0804719
42466	24.9264616	67.0803256
42467	24.902194	67.0149047
42468	24.9123003	67.069686
42472	24.9273698	67.0776663
42473	24.9103965	67.0525625
42475	24.8976983	67.033465
42477	24.914465	67.0680153
42478	24.9165133	67.0601637
42481	24.9004738	67.0479822
42482	24.9341133	67.085105
42485	24.89962	67.017595
42488	24.9247115	67.0750709
42489	24.9098734	67.0717878
42490	24.8940517	67.0262141
42491	24.9194928	67.0572447
42492	24.9232284	67.069641
42493	24.9070483	67.0511726
42494	24.9062008	67.0495381
42499	24.9189053	67.0807851
42500	24.9109117	67.076395
42501	24.9260604	67.0881411
42503	24.9288576	67.075453
42505	24.9318362	67.0556113
42506	24.92856	67.0691633
42507	24.9099823	67.0580467
42509	24.9236183	67.0683783
42510	24.9173207	67.0742994
42512	24.9184501	67.0610434
42513	24.9326223	67.0702491
42518	24.8967893	67.0284296
42519	24.9150724	67.0636452
42521	24.915667	67.0688121
42523	24.9133555	67.0652022
42524	24.9388341	67.0801491
42525	24.9169117	67.0760033
42526	24.9022727	67.0169956
42527	24.8961136	67.0359903
42533	24.9069735	67.0512472
42537	24.8977896	67.0364143
42538	24.8994333	67.0523333
42539	24.9040663	67.0479931
42540	24.9021826	67.0494457
42544	24.9161683	67.0570287
42547	24.8939669	67.0282343
42548	24.939555	67.0804217
42549	24.9255147	67.0658593
42551	24.9101167	67.0729027
42553	24.8944517	67.0286117
42555	24.9002167	67.058175
42556	24.8974	67.0491617
42557	24.9004332	67.0576
42558	24.906525	67.060749
42559	24.9083345	67.0545564
42560	24.8995013	67.0370724
42562	24.8976467	67.04655
42563	24.921719	67.0881674
42564	24.9144223	67.080043
42566	24.9123541	67.0778681
42567	24.8952443	67.0181982
42569	24.9183838	67.0756606
42570	24.9257172	67.0868006
42575	24.9217369	67.0544339
42576	24.9127417	67.0783433
42579	24.9181549	67.0804865
42580	24.9465411	67.0702575
42581	24.9416407	67.0702087
42582	24.8912092	67.0208364
42583	24.9242264	67.0760453
42585	24.9168316	67.0662268
42587	24.9172583	67.076325
42591	24.9079645	67.0558387
42593	24.9144449	67.063255
42594	24.8969433	67.02953
42595	24.9036671	67.0544805
42596	24.9308353	67.0660327
42597	24.8994699	67.0371333
42599	24.8967627	67.0155893
42601	24.9439671	67.0639093
42604	24.933176	67.0552853
42606	24.907027	67.0511447
42612	24.9376935	67.0794127
42613	24.903994	67.0471539
42615	24.8922817	67.0257198
42617	24.9421419	67.065713
42618	24.9180962	67.0618663
42621	24.9166209	67.0661334
42624	24.9039665	67.0583216
42625	24.9164483	67.0570117
42627	24.9039347	67.0514091
42629	24.9101834	67.0725298
42630	24.9113704	67.073883
42633	24.9104416	67.0731152
42635	24.9247883	67.0651967
42639	24.9038548	67.0512796
42640	24.9024277	67.0472671
42641	24.9001504	67.0168642
42643	24.9191193	67.0758581
42645	24.8962633	67.029665
42647	24.9232279	67.0696208
42655	24.9085203	67.0524149
42656	24.8966851	67.0280812
42657	24.9184111	67.0681064
42658	24.9246998	67.0786878
42659	24.9158747	67.0690996
42661	24.9147119	67.063054
42664	24.9348483	67.0745017
42665	24.899233	67.05294
42666	24.9195397	67.0952738
42668	24.9304413	67.0774267
42670	24.9194456	67.0808056
42672	24.9036642	67.0477
42675	24.9037669	67.0580565
42676	24.9445089	67.0654956
42677	24.9025816	67.0562395
42680	24.9112272	67.0728678
42681	24.9297906	67.0833471
42683	24.9007602	67.02359
42684	24.9360244	67.0595513
42685	24.9419203	67.0706629
42686	24.9257741	67.0871965
42688	24.9154314	67.0662411
42694	24.9419459	67.0706613
42696	24.900033	67.0278996
42701	24.8994588	67.023062
42703	24.89698	67.0455483
42704	24.9010417	67.0143595
42708	24.9024487	67.0473357
42710	24.9004039	67.0498509
42713	24.8973798	67.0356572
42715	24.906536	67.0690619
42718	24.8871617	67.018945
42719	24.941681	67.0636752
42720	24.8917417	67.0283283
42728	24.9160795	67.0797348
42731	24.906376	67.0734627
42732	24.9238908	67.0836
42737	24.925465	67.0509776
42738	24.9195405	67.0533162
42739	24.9215945	67.0601833
42742	24.9135033	67.0516283
42744	24.9257429	67.0641483
42745	24.9172333	67.0529499
42746	24.9181011	67.0691273
42749	24.9173433	67.0610849
42750	24.9149355	67.0593083
42751	24.9008028	67.0153566
42752	24.9066885	67.0549591
42756	24.935892	67.0576745
42758	24.9265034	67.0601702
42761	24.8968132	67.0164456
42764	24.920542	67.0568225
42767	24.9167717	67.0606419
42770	24.9161928	67.058327
42771	24.908721	67.0521469
42772	24.9066803	67.0612986
42775	24.9338701	67.0754082
42776	24.9373495	67.079712
42779	24.9124439	67.069939
42781	24.910235	67.0730967
42782	24.9112749	67.0732985
42783	24.9232289	67.0696389
42784	24.8962683	67.0333117
42785	24.9214292	67.0809523
42786	24.9342562	67.0844289
42787	24.9108064	67.0756488
42789	24.8932833	67.0212567
42790	24.89632	67.0331551
42792	24.9035038	67.0472963
42793	24.905331	67.0557466
42795	24.8921033	67.0328417
42796	24.8853215	67.0166645
42799	24.9133806	67.0796583
42800	24.8904902	67.0206212
42806	24.9014182	67.0201339
42808	24.896995	67.0251881
42810	24.8940783	67.03602
42811	24.9115851	67.0741384
42812	24.8987367	67.0472467
42816	24.9182152	67.0635955
42817	24.8906783	67.0269667
42818	24.8973179	67.0320828
42820	24.9018109	67.0532661
42822	24.9207353	67.0635631
42823	24.9175238	67.0559423
42824	24.9184146	67.061482
42831	24.9134222	67.0790718
42834	24.917688	67.0906414
42835	24.9384083	67.0788267
42836	24.8917421	67.0283292
42837	24.9171028	67.080536
42839	24.928485	67.075015
42841	24.9146253	67.0795558
42843	24.92777	67.0741833
42844	24.9259762	67.0871772
42845	24.9189566	67.0807209
42847	24.9339925	67.055835
42848	24.9277407	67.0668787
42852	24.9296189	67.0853114
42854	24.9412894	67.0697681
42856	24.9104021	67.0523861
42857	24.8992406	67.0157025
42859	24.9158439	67.0708752
42860	24.900175	67.0166502
42862	24.9364531	67.0842766
42864	24.915895	67.0575732
42866	24.9436115	67.0647028
42868	24.9073683	67.0586699
42870	24.902829	67.0140151
42871	24.9033176	67.0585389
42873	24.896955	67.02876
42874	24.9235336	67.0783281
42878	24.9018781	67.0522701
42879	24.9378284	67.0790094
42880	24.9130656	67.0787531
42881	24.9244074	67.0733302
42883	24.9276279	67.0815237
42884	24.8984217	67.0501883
42887	24.9398225	67.0627779
42890	24.897913	67.018715
42891	24.9002435	67.0234777
42892	24.8948966	67.0156038
42895	24.9348083	67.0756867
42898	24.8913051	67.0282
42903	24.9445621	67.0658599
42904	24.9178559	67.0902143
42907	24.9193417	67.0538048
42908	24.9460861	67.0707359
42910	24.9002716	67.0234294
42911	24.9356112	67.0710529
42914	24.9341273	67.0618662
42916	24.901832	67.0199106
42918	24.9084365	67.0510647
42920	24.9246094	67.0751554
42921	24.9289938	67.0755509
42922	24.9080323	67.0591844
42923	24.9093502	67.0558087
42925	24.8947943	67.0445727
42926	24.89952	67.0496867
42928	24.9182005	67.0553066
42930	24.9036348	67.0540384
42931	24.9044057	67.0508259
42935	24.9143792	67.0800986
42937	26.2271875	66.3103438
42938	25.8100008	66.627102
42939	26.2244584	66.3110727
42940	25.8103981	66.6270657
42947	26.2137527	66.2713533
42948	26.1966533	66.2978383
42949	26.2281982	66.3106309
		
42952	26.2270225	66.3119867
		
42959	25.8061254	66.6265359
42961	25.8104682	66.6271287
42962	26.2266917	66.3114594
42963	26.1915351	66.319055
42964	25.8073631	66.6254098
42968	26.2251707	66.311897
42969	25.8074343	66.624725
42971	26.2243206	66.311113
		
42973	25.8088445	66.6269564
42974	26.2259941	66.311699
42975	26.2251017	66.3118904
42976	25.8083022	66.6268204
42978	26.2236009	66.3120168
		
42980	26.1981745	66.3107158
42982	25.8083137	66.6266612
42983	25.8070153	66.6257414
42984	25.8072804	66.6253989
42986	26.2250545	66.312014
		
42995	26.2245	66.3119824
42996	25.8069642	66.6266607
42	26.1942167	66.318665
43002	25.8101262	66.62712
43003	25.8087827	66.6269064
43004	25.808246	66.6263409
43008	26.227506	66.3115364
		
43011	25.8080176	66.6257244
43012	26.188873	66.3222273
43014	25.8109139	66.6271772
43015	26.2246897	66.3119076
43016	26.2240364	66.3120614
43018	25.8062413	66.6264865
43023	25.8081923	66.6261765
43024	25.8068078	66.6262696
43027	26.2267675	66.3114412
43030	25.8079709	66.6255705
43031	25.8102784	66.6270662
43032	25.8079591	66.6256955
43033	26.2284689	66.3113271
43034	26.2250097	66.3122452
43035	25.8091	66.6269737
43039	25.8094718	66.6270169
43041	25.8091602	66.6270185
		
43046	25.8075381	66.6254874
43047	25.8095644	66.6257594
43048	25.8085583	66.6269322
43049	25.8064553	66.6265814
43051	25.807968	66.6257591
43059	26.224461	66.3110915
43060	26.2283073	66.3107247
43061	26.2247399	66.3117553
		
43065	26.2250668	66.3120058
43066	25.8076432	66.626939
43067	26.2248454	66.311385
43073	25.8078088	66.6255465
43076	25.809899	66.6270308
43077	26.2270832	66.3104074
43078	26.2274292	66.3108363
43080	25.8104485	66.6267702
43081	26.2249397	66.3119139
43084	26.2271205	66.3104399
43087	25.8078971	66.6255079
43088	26.2235857	66.3120545
43090	25.8074063	66.624679
43093	25.8102611	66.6271423
43095	26.2283829	66.3109413
43097	25.810582	66.6270989
43101	25.8095274	66.6270153
		
43112	26.2280175	66.3105775
43113	26.2252566	66.3120054
		
43116	25.8083787	66.6267688
43117	25.8083768	66.6266513
43119	25.8073434	66.625412
43120	26.2234234	66.3112282
43122	25.8105047	66.6259815
43123	25.8073223	66.6251506
43124	25.8066183	66.6263329
43125	25.8081834	66.6261043
43126	25.8074869	66.6254322
43130	26.2272224	66.310331
43132	26.2236087	66.3120818
43134	25.8077634	66.6269357
43135	26.2270739	66.3113673
43136	25.8074604	66.624758
43139	26.2243187	66.3111037
43141	26.2265513	66.3115493
43142	25.8083956	66.6263269
43144	25.8104628	66.6270136
43149	25.8070586	66.6257434
43150	26.224596	66.3120032
43151	25.807329	66.6248878
43167	25.1242867	62.3266717
43213	25.1243417	62.326665
43242	25.1242967	62.3266867
43387	26.0031883	63.071105
43390	26.0072133	63.05612
43392	26.0072598	63.0561927
43393	26.0072964	63.0561258
43398	26.0072383	63.0561584
43400	26.0072638	63.0560809
43405	26.0072133	63.05612
43406	26.0071841	63.0560714
43410	26.0073043	63.0561039
43411	26.0072761	63.0561235
43412	26.0072072	63.0561029
43414	26.0072117	63.0561433
43416	26.0072996	63.0560864
43417	26.0064004	63.0683705
43421	26.0074789	63.056291
43422	26.005405	63.0605583
43423	26.0072459	63.0560508
43424	26.0063983	63.0683333
43425	26.003205	63.0711167
43426	26.0071252	63.0559831
43427	26.0054	63.0605567
43428	26.0072133	63.05612
43429	26.0071225	63.0560722
43435	26.0072233	63.0561017
43438	26.0072968	63.0560162
43439	26.0072708	63.0561257
43441	26.0072133	63.05612
43442	26.0073212	63.0561576
43445	26.0072147	63.0561355
43446	26.0072483	63.055995
43447	26.0031883	63.071105
43448	26.0032583	63.0711317
43449	26.0063856	63.0683656
43450	26.0072423	63.0559683
43451	26.0063617	63.0683767
